Dataset_No,Pair_Index,Starting_City_Agent1,Starting_City_Agent2,Agent1_Path,Agent2_Path,Agent1_Benefit,Agent2_Benefit,Agent1_Cost,Agent2_Cost,Agent1_Payoff,Agent2_Payoff,Total_Benefit,Total_Payoff,Average_Payoff,Agent1_City_Count,Agent2_City_Count,Agent1_Timestamps,Agent2_Timestamps
1,255,14,8,"14, 1, 2, 3, 4, 5, 6, 7,10,12,15,19,20","8, 9,11,13,16,17,18",1950,1050,125.718,62.16,1824.282,987.84,3000,2812.122,1406.061,13,7,"0,43,140,193,260,302,336,353,380,445,505,554.2,586.59,628.59","0,78,98.5,136.7,185.9,212.7,238.8,310.8"
1,256,14,9,"14, 1, 2, 3, 4, 5, 6, 7, 8,12,15,19,20","9,10,11,13,16,17,18",1950,1050,124.118,57.2,1825.882,992.8,3000,2818.682,1409.341,13,7,"0,43,140,193,260,302,336,353,413,437,497,546.2,578.59,620.59","0,67.1,126.7,164.9,214.1,240.9,267,286"
1,257,14,10,"14, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,15,20","10,12,16,17,18,19",2100,900,145.146,47.46,1954.854,852.54,3000,2807.394,1403.697,14,6,"0,43,140,193,260,302,336,353,413,491,511.5,549.7,666.7,683.73,725.73","0,65,87.4,114.2,140.3,227.3,237.3"
1,258,14,11,"14, 1, 4, 5, 6, 7, 9,13,16,17,18","11, 2, 3, 8,10,12,15,19,20",1650,1350,75.04,98.698,1574.96,1251.302,3000,2826.262,1413.131,11,9,"0,43,64,106,140,157,199,224.1,273.3,300.1,326.2,375.2","0,40,93,135,207.5,272.5,332.5,381.7,414.09,493.49"
1,259,14,12,"14, 2, 3, 5, 6, 7, 9,10,11,13,15,19,20","12, 1, 4, 8,16,17,18",1950,1050,132.098,48.6,1817.902,1001.4,3000,2819.302,1409.651,13,7,"0,58,111,162,196,213,255,322.1,381.7,419.9,536.9,586.1,618.49,660.49","0,21,42,96,142.1,168.9,195,243"
1,260,14,13,"14, 2, 3, 8,12,15,19,20","13, 1, 4, 5, 6, 7, 9,10,11,16,17,18",1200,1800,72.118,96.12,1127.882,1703.88,3000,2831.762,1415.881,8,12,"0,58,111,153,177,237,286.2,318.59,360.59","0,71,92,134,168,185,227,294.1,353.7,404.3,431.1,457.2,480.6"
1,261,14,15,"14, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,16,17,18","15,19,20",2550,450,181.68,19.718,2368.32,430.282,3000,2798.602,1399.301,17,3,"0,43,140,193,260,302,336,353,413,491,558.1,617.7,685.7,757.3,806.5,833.3,859.4,908.4","0,49.2,81.59,98.59"
1,262,14,16,"14, 1, 8,12,15,20","16, 2, 3, 4, 5, 6, 7, 9,10,11,13,17,18,19",900,2100,43.806,144.02,856.194,1955.98,3000,2812.174,1406.087,6,14,"0,43,76,100,160,177.03,219.03","0,72,125,192,234,268,285,327,394.1,453.7,491.9,531.3,557.4,644.4,720.1"
1,263,14,17,"14, 2, 3, 7, 8,12,15,19,20","17, 1, 4, 5, 6, 9,10,11,13,16,18",1350,1650,79.918,136.64,1270.082,1513.36,3000,2783.442,1391.721,9,11,"0,58,111,132,192,216,276,325.2,357.59,399.59","0,55,76,118,152,182,249.1,308.7,346.9,396.1,657.1,683.2"
1,264,14,18,"14, 2, 3, 6, 7, 8,12,15,19,20","18, 1, 4, 5, 9,10,11,13,16,17",1500,1500,86.718,78,1413.282,1422,3000,2835.282,1417.641,10,10,"0,58,111,149,166,226,250,310,359.2,391.59,433.59","0,48,69,111,123,190.1,249.7,287.9,337.1,363.9,390"
1,265,14,19,"14, 1, 4, 5, 9,10,11,13,15,20","19, 2, 3, 6, 7, 8,12,16,17,18",1500,1500,91.786,76.86,1408.214,1423.14,3000,2831.354,1415.677,10,10,"0,43,64,106,118,185.1,244.7,282.9,399.9,416.93,458.93","0,30,83,121,138,198,222,244.4,271.2,297.3,384.3"
1,266,14,20,"14, 1, 4, 5, 9,11,13,16,17,18","20, 2, 3, 6, 7, 8,10,12,15,19",1500,1500,65.56,101.018,1434.44,1398.982,3000,2833.422,1416.711,10,10,"0,43,64,106,118,138.5,176.7,225.9,252.7,278.8,327.8","0,58,111,149,166,226,298.5,363.5,423.5,472.7,505.09"
1,267,15,1,"15, 2, 3, 8, 9,11,13,14,19,20","1, 4, 5, 6, 7,10,12,16,17,18",1500,1500,95.498,65.86,1404.502,1434.14,3000,2838.642,1419.321,10,10,"0,75,128,170,248,268.5,306.7,375.7,428.1,460.49,477.49","0,21,63,97,114,141,206,228.4,255.2,281.3,329.3"
1,268,15,2,"15, 1, 4, 5, 6, 7,10,12,14,20","2, 3, 8, 9,11,13,16,17,18,19",1500,1500,73.318,90.16,1426.682,1409.84,3000,2836.522,1418.261,10,10,"0,79,100,142,176,193,220,285,308,349.59,366.59","0,53,95,173,193.5,231.7,280.9,307.7,333.8,420.8,450.8"
1,269,15,3,"15, 1, 2, 6, 7, 8,12,14,16","3, 4, 5, 9,10,11,13,17,18,19,20",1350,1650,86.3,99.758,1263.7,1550.242,3000,2813.942,1406.971,9,11,"0,79,176,205,222,282,306,329,356.5,431.5","0,67,109,121,188.1,247.7,285.9,325.3,351.4,438.4,470.79,498.79"
1,270,15,4,"15, 1, 2, 3, 6, 7, 8,12,14,19,20","4, 5, 9,10,11,13,16,17,18",1650,1350,98.558,71.6,1551.442,1278.4,3000,2829.842,1414.921,11,9,"0,79,176,229,267,284,344,368,391,443.4,475.79,492.79","0,42,54,121.1,180.7,218.9,268.1,294.9,321,358"
1,271,15,5,"15, 1, 2, 3, 4, 8,12,14,19,20","5, 6, 7, 9,10,11,13,16,17,18",1500,1500,99.758,74.4,1400.242,1425.6,3000,2825.842,1412.921,10,10,"0,79,176,229,296,350,374,397,449.4,481.79,498.79","0,34,51,93,160.1,219.7,257.9,307.1,333.9,360,372"
1,272,15,6,"15, 1, 2, 3, 4, 5, 9,12,14,19,20","6, 7, 8,10,11,13,16,17,18",1650,1350,105.958,79.08,1544.042,1270.92,3000,2814.962,1407.481,11,9,"0,79,176,229,296,338,350,405,428,480.4,512.79,529.79","0,17,77,149.5,209.1,247.3,296.5,323.3,349.4,395.4"
1,273,15,7,"15, 1, 2, 3, 4, 5, 6,10,12,14,19,20","7, 8, 9,11,13,16,17,18",1800,1200,119.958,70.16,1680.042,1129.84,3000,2809.882,1404.941,12,8,"0,79,176,229,296,338,372,410,475,498,550.4,582.79,599.79","0,60,138,158.5,196.7,245.9,272.7,298.8,350.8"
1,274,15,8,"15, 1, 2, 3, 4, 5, 6, 7,10,12,14,19,20","8, 9,11,13,16,17,18",1950,1050,121.158,62.16,1828.842,987.84,3000,2816.682,1408.341,13,7,"0,79,176,229,296,338,372,389,416,481,504,556.4,588.79,605.79","0,78,98.5,136.7,185.9,212.7,238.8,310.8"
1,275,15,9,"15,19,20","9, 1, 2, 3, 4, 5, 6, 7, 8,10,11,12,13,14,16,17,18",450,2550,19.718,174.22,430.282,2375.78,3000,2806.062,1403.031,3,17,"0,49.2,81.59,98.59","0,61,158,211,278,320,354,371,431,503.5,563.1,631.1,702.7,771.7,799.2,826,852.1,871.1"
1,276,15,10,"15, 1, 4, 8,12,14,20","10, 2, 3, 5, 6, 7, 9,11,13,16,17,18,19",1050,1950,51.918,97.36,998.082,1852.64,3000,2850.722,1425.361,7,13,"0,79,100,154,178,201,242.59,259.59","0,32,85,136,170,187,229,249.5,287.7,336.9,363.7,389.8,476.8,486.8"
1,277,15,11,"15, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,12,14,19,20","11,13,16,17,18",2250,750,156.778,36,2093.222,714,3000,2807.222,1403.611,15,5,"0,79,176,229,296,338,372,389,449,527,594.1,659.1,682.1,734.5,766.89,783.89","0,38.2,87.4,114.2,140.3,180"
1,278,15,12,"15, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,13,14,19,20","12,16,17,18",2400,600,172.538,24.66,2227.462,575.34,3000,2802.802,1401.401,16,4,"0,79,176,229,296,338,372,389,449,527,594.1,653.7,691.9,760.9,813.3,845.69,862.69","0,22.4,49.2,75.3,123.3"
1,279,15,13,"15, 2, 3, 6, 7, 8,12,14,19,20","13, 1, 4, 5, 9,10,11,16,17,18",1500,1500,78.358,79.92,1421.642,1420.08,3000,2841.722,1420.861,10,10,"0,75,128,166,183,243,267,290,342.4,374.79,391.79","0,71,92,134,146,213.1,272.7,323.3,350.1,376.2,399.6"
1,280,15,14,"15, 2, 3, 8,12,19,20","14, 1, 4, 5, 6, 7, 9,10,11,13,16,17,18",1050,1950,63.598,103,986.402,1847,3000,2833.402,1416.701,7,13,"0,75,128,170,194,268.6,300.99,317.99","0,43,64,106,140,157,199,266.1,325.7,363.9,413.1,439.9,466,515"
1,281,15,16,"15, 1, 4, 5, 6, 7,10,12,14,20","16, 2, 3, 8, 9,11,13,17,18,19",1500,1500,73.318,106.38,1426.682,1393.62,3000,2820.302,1410.151,10,10,"0,79,100,142,176,193,220,285,308,349.59,366.59","0,72,125,167,245,265.5,303.7,343.1,369.2,456.2,531.9"
1,282,15,17,"15, 2, 3, 8,12,14,19,20","17, 1, 4, 5, 6, 7, 9,10,11,13,16,18",1200,1800,63.758,142.44,1136.242,1657.56,3000,2793.802,1396.901,8,12,"0,75,128,170,194,217,269.4,301.79,318.79","0,55,76,118,152,169,211,278.1,337.7,375.9,425.1,686.1,712.2"
1,283,15,18,"15, 2, 3, 8,12,14,16,17,19,20","18, 1, 4, 5, 6, 7, 9,10,11,13",1500,1500,76.358,78.46,1423.642,1421.54,3000,2845.182,1422.591,10,10,"0,75,128,170,194,217,244.5,271.3,332.4,364.79,381.79","0,48,69,111,145,162,204,271.1,330.7,368.9,392.3"
1,284,15,19,"15, 1, 4, 5, 9,11,13,14,20","19, 2, 3, 6, 7, 8,10,12,16,17,18",1350,1650,68.058,99.56,1281.942,1550.44,3000,2832.382,1416.191,9,11,"0,79,100,142,154,174.5,212.7,281.7,323.29,340.29","0,30,83,121,138,198,270.5,335.5,357.9,384.7,410.8,497.8"
1,285,15,20,"15, 1, 4, 5, 6, 7,10,12,14,16","20, 2, 3, 8, 9,11,13,17,18,19",1500,1500,82.1,94.918,1417.9,1405.082,3000,2822.982,1411.491,10,10,"0,79,100,142,176,193,220,285,308,335.5,410.5","0,58,111,153,231,251.5,289.7,329.1,355.2,442.2,474.59"
1,286,16,1,"16, 2, 3, 8, 9,11,13,17,18,19","1, 4, 5, 6, 7,10,12,14,15,20",1500,1500,106.38,74.606,1393.62,1425.394,3000,2819.014,1409.507,10,10,"0,72,125,167,245,265.5,303.7,343.1,369.2,456.2,531.9","0,21,63,97,114,141,206,229,277,294.03,373.03"
1,287,16,2,"16, 1, 4, 5, 9,10,11,13,17,18","2, 3, 6, 7, 8,12,14,15,19,20",1500,1500,71.9,80.518,1428.1,1419.482,3000,2847.582,1423.791,10,10,"0,28,49,91,103,170.1,229.7,267.9,307.3,333.4,359.5","0,53,91,108,168,192,215,263,312.2,344.59,402.59"
1,288,16,3,"16, 1, 2, 6, 7, 8,10,12,17,18","3, 4, 5, 9,11,13,14,15,19,20",1500,1500,92.94,81.258,1407.06,1418.742,3000,2825.802,1412.901,10,10,"0,28,125,154,171,231,303.5,368.5,412.5,438.6,464.7","0,67,109,121,141.5,179.7,248.7,296.7,345.9,378.29,406.29"
1,289,16,4,"16, 1, 2, 3, 6, 7, 8,12,14,15,17,19,20","4, 5, 9,10,11,13,18",1950,1050,125.678,55.86,1824.322,994.14,3000,2818.462,1409.231,13,7,"0,28,125,178,216,233,293,317,340,388,465.8,526.9,559.29,628.39","0,42,54,121.1,180.7,218.9,242.3,279.3"
1,290,16,5,"16, 1, 2, 3, 4, 6, 7, 8,12,14,15,17,19,20","5, 9,10,11,13,18",2100,900,145.878,42.46,1954.122,857.54,3000,2811.662,1405.831,14,6,"0,28,125,178,245,317,334,394,418,441,489,566.8,627.9,660.29,729.39","0,12,79.1,138.7,176.9,200.3,212.3"
1,291,16,6,"16, 1, 2, 3, 4, 5, 9,10,11,13,17,18","6, 7, 8,12,14,15,19,20",1800,1200,111.1,62.118,1688.9,1137.882,3000,2826.782,1413.391,12,8,"0,28,125,178,245,287,299,366.1,425.7,463.9,503.3,529.4,555.5","0,17,77,101,124,172,221.2,253.59,310.59"
1,292,16,7,"16, 1, 2, 3, 4, 5, 6, 9,10,11,13,17,18","7, 8,12,14,15,19,20",1950,1050,121.5,55.318,1828.5,994.682,3000,2823.182,1411.591,13,7,"0,28,125,178,245,287,321,351,418.1,477.7,515.9,555.3,581.4,607.5","0,60,84,107,155,204.2,236.59,276.59"
1,293,16,8,"16, 1, 2, 3, 4, 5, 6, 7, 9,10,11,13,17,18","8,12,14,15,19,20",2100,900,127.3,46.718,1972.7,853.282,3000,2825.982,1412.991,14,6,"0,28,125,178,245,287,321,338,380,447.1,506.7,544.9,584.3,610.4,636.5","0,24,47,95,144.2,176.59,233.59"
1,294,16,9,"16, 1, 2, 3, 4, 5, 6, 7, 8,10,12,17,18","9,11,13,14,15,19,20",1950,1050,126.34,67.658,1823.66,982.342,3000,2806.002,1403.001,13,7,"0,28,125,178,245,287,321,338,398,470.5,535.5,579.5,605.6,631.7","0,20.5,58.7,127.7,175.7,224.9,257.29,338.29"
1,295,16,10,"16, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,17,18","10,12,14,15,19,20",2100,900,125.26,48.758,1974.74,851.242,3000,2825.982,1412.991,14,6,"0,28,125,178,245,287,321,338,398,476,496.5,534.7,574.1,600.2,626.3","0,65,88,136,185.2,217.59,243.79"
1,296,16,11,"16, 1, 4, 5, 6, 7,10,12,17,18","11, 2, 3, 8, 9,13,14,15,19,20",1500,1500,66.04,103.218,1433.96,1396.782,3000,2830.742,1415.371,10,10,"0,28,49,91,125,142,169,234,278,304.1,330.2","0,40,93,135,213,238.1,307.1,355.1,404.3,436.69,516.09"
1,297,16,12,"16, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,13,17,18","12,14,15,19,20",2250,750,146.5,42.318,2103.5,707.682,3000,2811.182,1405.591,15,5,"0,28,125,178,245,287,321,338,398,476,543.1,602.7,640.9,680.3,706.4,732.5","0,23,71,120.2,152.59,211.59"
1,298,16,13,"16, 1, 4, 5, 6, 7,10,12,17,18","13, 2, 3, 8, 9,11,14,15,19,20",1500,1500,66.04,112.218,1433.96,1387.782,3000,2821.742,1410.871,10,10,"0,28,49,91,125,142,169,234,278,304.1,330.2","0,78,131,173,251,271.5,325.5,373.5,422.7,455.09,561.09"
1,299,16,14,"16, 1, 4, 5, 9,12,17,18","14, 2, 3, 6, 7, 8,10,11,13,15,19,20",1200,1800,50.84,127.378,1149.16,1672.622,3000,2821.782,1410.891,8,12,"0,28,49,91,103,158,202,228.1,254.2","0,58,111,149,166,226,298.5,358.1,396.3,513.3,562.5,594.89,636.89"
1,300,16,15,"16, 1, 4, 5, 9,11,13,17,18","15, 2, 3, 6, 7, 8,10,12,14,19,20",1350,1650,50.66,101.058,1299.34,1548.942,3000,2848.282,1424.141,9,11,"0,28,49,91,103,123.5,161.7,201.1,227.2,253.3","0,75,128,166,183,243,315.5,380.5,403.5,455.9,488.29,505.29"
1,301,16,17,"16, 2, 3, 8, 9,11,13,19,20","17, 1, 4, 5, 6, 7,10,12,14,15,18",1350,1650,100.638,91.1,1249.362,1558.9,3000,2808.262,1404.131,9,11,"0,72,125,167,245,265.5,303.7,401.7,434.09,503.19","0,55,76,118,152,169,196,261,284,332,429.4,455.5"
1,302,16,18,"16, 2, 3, 6, 7, 8,12,14,15,17,19,20","18, 1, 4, 5, 9,10,11,13",1800,1200,115.078,62.26,1684.922,1137.74,3000,2822.662,1411.331,12,8,"0,72,125,163,180,240,264,287,335,412.8,473.9,506.29,575.39","0,48,69,111,123,190.1,249.7,287.9,311.3"
1,303,16,19,"16, 1, 4, 5, 6, 7,10,12,17,18","19, 2, 3, 8, 9,11,13,14,15,20",1500,1500,66.04,85.626,1433.96,1414.374,3000,2848.334,1424.167,10,10,"0,28,49,91,125,142,169,234,278,304.1,330.2","0,30,83,125,203,223.5,261.7,330.7,378.7,395.73,428.13"
1,304,16,20,"16, 1, 4, 5, 9,10,11,13,17,18","20, 2, 3, 6, 7, 8,12,14,15,19",1500,1500,71.9,80.518,1428.1,1419.482,3000,2847.582,1423.791,10,10,"0,28,49,91,103,170.1,229.7,267.9,307.3,333.4,359.5","0,58,111,149,166,226,250,273,321,370.2,402.59"
1,305,17,1,"17, 2, 3, 5, 6, 7, 9,10,11,13,16,18,19","1, 4, 8,12,14,15,20",1950,1050,173.84,53.206,1776.16,996.794,3000,2772.954,1386.477,13,7,"0,49,102,153,187,204,246,313.1,372.7,410.9,460.1,721.1,808.1,869.2","0,21,75,99,122,170,187.03,266.03"
1,306,17,2,"17, 1, 4, 5, 9,10,11,13,16,18","2, 3, 6, 7, 8,12,14,15,19,20",1500,1500,126.24,80.518,1373.76,1419.482,3000,2793.242,1396.621,10,10,"0,55,76,118,130,197.1,256.7,294.9,344.1,605.1,631.2","0,53,91,108,168,192,215,263,312.2,344.59,402.59"
1,307,17,3,"17, 1, 2, 4, 5, 9,10,11,13,16,18","3, 6, 7, 8,12,14,15,19,20",1650,1350,161.44,63.918,1488.56,1286.082,3000,2774.642,1387.321,11,9,"0,55,152,252,294,306,373.1,432.7,470.9,520.1,781.1,807.2","0,38,55,115,139,162,210,259.2,291.59,319.59"
1,308,17,4,"17, 1, 2, 3, 5, 6, 7, 9,10,11,13,16,18","4, 8,12,14,15,19,20",1950,1050,170.04,64.918,1779.96,985.082,3000,2765.042,1382.521,13,7,"0,55,152,205,256,290,307,349,416.1,475.7,513.9,563.1,824.1,850.2","0,54,78,101,149,198.2,230.59,324.59"
1,309,17,5,"17, 1, 2, 3, 4, 8,12,14,15,16,19,20","5, 6, 7, 9,10,11,13,18",1800,1200,134.098,58.66,1665.902,1141.34,3000,2807.242,1403.621,12,8,"0,55,152,205,272,326,350,373,421,495.8,571.5,603.89,670.49","0,34,51,93,160.1,219.7,257.9,281.3,293.3"
1,310,17,6,"17, 1, 2, 3, 4, 5, 9,10,11,13,16,18","6, 7, 8,12,14,15,19,20",1800,1200,165.44,62.118,1634.56,1137.882,3000,2772.442,1386.221,12,8,"0,55,152,205,272,314,326,393.1,452.7,490.9,540.1,801.1,827.2","0,17,77,101,124,172,221.2,253.59,310.59"
1,311,17,7,"17, 1, 2, 3, 4, 5, 6, 9,10,11,13,16,18","7, 8,12,14,15,19,20",1950,1050,175.84,55.318,1774.16,994.682,3000,2768.842,1384.421,13,7,"0,55,152,205,272,314,348,378,445.1,504.7,542.9,592.1,853.1,879.2","0,60,84,107,155,204.2,236.59,276.59"
1,312,17,8,"17, 1, 2, 3, 4, 5, 6, 7, 9,10,11,13,16,18","8,12,14,15,19,20",2100,900,181.64,46.718,1918.36,853.282,3000,2771.642,1385.821,14,6,"0,55,152,205,272,314,348,365,407,474.1,533.7,571.9,621.1,882.1,908.2","0,24,47,95,144.2,176.59,233.59"
1,313,17,9,"17, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,16,19,20","9,10,11,13,18",2250,750,153.898,41.46,2096.102,708.54,3000,2804.642,1402.321,15,5,"0,55,152,205,272,314,348,365,425,449,472,520,594.8,670.5,702.89,769.49","0,67.1,126.7,164.9,188.3,207.3"
1,314,17,10,"17, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,16,18","10,12,14,15,19,20",2100,900,179.6,48.758,1920.4,851.242,3000,2771.642,1385.821,14,6,"0,55,152,205,272,314,348,365,425,503,523.5,561.7,610.9,871.9,898","0,65,88,136,185.2,217.59,243.79"
1,315,17,11,"17, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,12,16,18","11,13,14,15,19,20",2100,900,188.92,63.238,1911.08,836.762,3000,2747.842,1373.921,14,6,"0,55,152,205,272,314,348,365,425,503,570.1,635.1,657.5,918.5,944.6","0,38.2,107.2,155.2,204.4,236.79,316.19"
1,316,17,12,"17, 1, 4, 5, 9,10,11,13,16,18","12, 2, 3, 6, 7, 8,14,15,19,20",1500,1500,126.24,94.918,1373.76,1405.082,3000,2778.842,1389.421,10,10,"0,55,76,118,130,197.1,256.7,294.9,344.1,605.1,631.2","0,80,133,171,188,248,286,334,383.2,415.59,474.59"
1,317,17,13,"17, 1, 4, 5, 6, 7,10,12,16,18","13, 2, 3, 8, 9,11,14,15,19,20",1500,1500,114.1,112.218,1385.9,1387.782,3000,2773.682,1386.841,10,10,"0,55,76,118,152,169,196,261,283.4,544.4,570.5","0,78,131,173,251,271.5,325.5,373.5,422.7,455.09,561.09"
1,318,17,14,"17, 1, 4, 5, 9,10,11,13,16,18","14, 2, 3, 6, 7, 8,12,15,19,20",1500,1500,126.24,86.718,1373.76,1413.282,3000,2787.042,1393.521,10,10,"0,55,76,118,130,197.1,256.7,294.9,344.1,605.1,631.2","0,58,111,149,166,226,250,310,359.2,391.59,433.59"
1,319,17,15,"17, 1, 4, 5, 9,10,11,13,16,18","15, 2, 3, 6, 7, 8,12,14,19,20",1500,1500,126.24,78.358,1373.76,1421.642,3000,2795.402,1397.701,10,10,"0,55,76,118,130,197.1,256.7,294.9,344.1,605.1,631.2","0,75,128,166,183,243,267,290,342.4,374.79,391.79"
1,320,17,16,"17, 1, 4, 5, 6, 7,10,12,14,15,18","16, 2, 3, 8, 9,11,13,19,20",1650,1350,91.1,100.638,1558.9,1249.362,3000,2808.262,1404.131,11,9,"0,55,76,118,152,169,196,261,284,332,429.4,455.5","0,72,125,167,245,265.5,303.7,401.7,434.09,503.19"
1,321,17,18,"17, 2, 3, 6, 7, 8,12,14,15,16,19,20","18, 1, 4, 5, 9,10,11,13",1800,1200,112.298,62.26,1687.702,1137.74,3000,2825.442,1412.721,12,8,"0,49,102,140,157,217,241,264,312,386.8,462.5,494.89,561.49","0,48,69,111,123,190.1,249.7,287.9,311.3"
1,322,17,19,"17, 1, 4, 5, 9,10,11,13,16,18","19, 2, 3, 6, 7, 8,12,14,15,20",1500,1500,126.24,68.486,1373.76,1431.514,3000,2805.274,1402.637,10,10,"0,55,76,118,130,197.1,256.7,294.9,344.1,605.1,631.2","0,30,83,121,138,198,222,245,293,310.03,342.43"
1,323,17,20,"17, 1, 4, 5, 6, 7,10,12,16,18","20, 2, 3, 8, 9,11,13,14,15,19",1500,1500,114.1,97.658,1385.9,1402.342,3000,2788.242,1394.121,10,10,"0,55,76,118,152,169,196,261,283.4,544.4,570.5","0,58,111,153,231,251.5,289.7,358.7,406.7,455.9,488.29"
1,324,18,1,"18, 2, 3, 8, 9,11,13,16,17,19","1, 4, 5, 6, 7,10,12,14,15,20",1500,1500,105.96,74.606,1394.04,1425.394,3000,2819.434,1409.717,10,10,"0,74,127,169,247,267.5,305.7,354.9,381.7,442.8,529.8","0,21,63,97,114,141,206,229,277,294.03,373.03"
1,325,18,2,"18, 1, 4, 5, 9,10,11,13,16,17","2, 3, 6, 7, 8,12,14,15,19,20",1500,1500,78,80.518,1422,1419.482,3000,2841.482,1420.741,10,10,"0,48,69,111,123,190.1,249.7,287.9,337.1,363.9,390","0,53,91,108,168,192,215,263,312.2,344.59,402.59"
1,326,18,3,"18, 1, 2, 9,10,11,13,16,17","3, 4, 5, 6, 7, 8,12,14,15,19,20",1350,1650,93.6,84.918,1256.4,1565.082,3000,2821.482,1410.741,9,11,"0,48,145,201,268.1,327.7,365.9,415.1,441.9,468","0,67,109,143,160,220,244,267,315,364.2,396.59,424.59"
1,327,18,4,"18, 1, 2, 3, 6, 7, 8,12,16,17","4, 5, 9,10,11,13,14,15,19,20",1500,1500,82.46,102.298,1417.54,1397.702,3000,2815.242,1407.621,10,10,"0,48,145,198,236,253,313,337,359.4,386.2,412.3","0,42,54,121.1,180.7,218.9,287.9,335.9,385.1,417.49,511.49"
1,328,18,5,"18, 1, 2, 3, 4, 8, 9,11,13,16,17","5, 6, 7,10,12,14,15,19,20",1650,1350,111.56,74.718,1538.44,1275.282,3000,2813.722,1406.861,11,9,"0,48,145,198,265,319,397,417.5,455.7,504.9,531.7,557.8","0,34,51,78,143,166,214,263.2,295.59,373.59"
1,329,18,6,"18, 1, 2, 3, 4, 5, 9,10,11,13,16,17","6, 7, 8,12,14,15,19,20",1800,1200,117.2,62.118,1682.8,1137.882,3000,2820.682,1410.341,12,8,"0,48,145,198,265,307,319,386.1,445.7,483.9,533.1,559.9,586","0,17,77,101,124,172,221.2,253.59,310.59"
1,330,18,7,"18, 1, 2, 3, 4, 5, 6, 9,10,11,13,16,17","7, 8,12,14,15,19,20",1950,1050,127.6,55.318,1822.4,994.682,3000,2817.082,1408.541,13,7,"0,48,145,198,265,307,341,371,438.1,497.7,535.9,585.1,611.9,638","0,60,84,107,155,204.2,236.59,276.59"
1,331,18,8,"18, 1, 2, 3, 4, 5, 6, 7,10,12,16,17","8, 9,11,13,14,15,19,20",1800,1200,105.06,78.458,1694.94,1121.542,3000,2816.482,1408.241,12,8,"0,48,145,198,265,307,341,358,385,450,472.4,499.2,525.3","0,78,98.5,136.7,205.7,253.7,302.9,335.29,392.29"
1,332,18,9,"18, 1, 4, 5, 6, 7,10,12,16,17","9, 2, 3, 8,11,13,14,15,19,20",1500,1500,65.86,111.758,1434.14,1388.242,3000,2822.382,1411.191,10,10,"0,48,69,111,145,162,189,254,276.4,303.2,329.3","0,56,109,151,241,279.2,348.2,396.2,445.4,477.79,558.79"
1,333,18,10,"18, 2, 3, 8,12,16,17,19","10, 1, 4, 5, 6, 7, 9,11,13,14,15,20",1200,1800,78.06,91.986,1121.94,1708.014,3000,2829.954,1414.977,8,12,"0,74,127,169,193,215.4,242.2,303.3,390.3","0,85,106,148,182,199,241,261.5,299.7,368.7,416.7,433.73,459.93"
1,334,18,11,"18, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,12,16,17","11,13,14,15,19,20",2100,900,140.68,63.238,1959.32,836.762,3000,2796.082,1398.041,14,6,"0,48,145,198,265,307,341,358,418,496,563.1,628.1,650.5,677.3,703.4","0,38.2,107.2,155.2,204.4,236.79,316.19"
1,335,18,12,"18, 1, 4, 5, 9,10,11,13","12, 2, 3, 6, 7, 8,14,15,16,17,19,20",1200,1800,62.26,117.618,1137.74,1682.382,3000,2820.122,1410.061,8,12,"0,48,69,111,123,190.1,249.7,287.9,311.3","0,80,133,171,188,248,286,334,408.8,435.6,496.7,529.09,588.09"
1,336,18,13,"18, 1, 4, 5, 6, 7,10,12,16,17","13, 2, 3, 8, 9,11,14,15,19,20",1500,1500,65.86,112.218,1434.14,1387.782,3000,2821.922,1410.961,10,10,"0,48,69,111,145,162,189,254,276.4,303.2,329.3","0,78,131,173,251,271.5,325.5,373.5,422.7,455.09,561.09"
1,337,18,14,"18, 1, 4, 5, 6, 7, 9,11,13,16,17","14, 2, 3, 8,10,12,15,19,20",1650,1350,72.96,94.818,1577.04,1255.182,3000,2832.222,1416.111,11,9,"0,48,69,111,145,162,204,224.5,262.7,311.9,338.7,364.8","0,58,111,153,225.5,290.5,350.5,399.7,432.09,474.09"
1,338,18,15,"18, 2, 3, 6, 7, 8,12,16,17,19","15, 1, 4, 5, 9,10,11,13,14,20",1500,1500,92.66,89.298,1407.34,1410.702,3000,2818.042,1409.021,10,10,"0,74,127,165,182,242,266,288.4,315.2,376.3,463.3","0,79,100,142,154,221.1,280.7,318.9,387.9,429.49,446.49"
1,339,18,16,"18, 2, 3, 6, 7, 8,12,14,15,17,19,20","16, 1, 4, 5, 9,10,11,13",1800,1200,119.418,63.42,1680.582,1136.58,3000,2817.162,1408.581,12,8,"0,74,127,165,182,242,266,289,337,414.8,475.9,508.29,597.09","0,28,49,91,103,170.1,229.7,267.9,317.1"
