Dataset_No,Pair_Index,Starting_City_Agent1,Starting_City_Agent2,Agent1_Path,Agent2_Path,Agent1_Benefit,Agent2_Benefit,Agent1_Cost,Agent2_Cost,Agent1_Payoff,Agent2_Payoff,Total_Benefit,Total_Payoff,Average_Payoff,Agent1_City_Count,Agent2_City_Count,Agent1_Timestamps,Agent2_Timestamps
1,170,9,19,"9,10,11,13,16,17,18","19, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,20",1050,1950,57.2,121.886,992.8,1828.114,3000,2820.914,1410.457,7,13,"0,67.1,126.7,164.9,214.1,240.9,267,286","0,95,192,245,312,354,388,405,465,489,512,560,577.03,609.43"
1,171,9,20,"9,10,11,13,16,17,18","20, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,19",1050,1950,57.2,125.118,992.8,1824.882,3000,2817.682,1408.841,7,13,"0,67.1,126.7,164.9,214.1,240.9,267,286","0,79,176,229,296,338,372,389,449,473,496,544,593.2,625.59"
1,172,10,1,"10,12,14,15,19,20","1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,16,17,18",900,2100,48.758,131.36,851.242,1968.64,3000,2819.882,1409.941,6,14,"0,65,88,136,185.2,217.59,243.79","0,97,150,217,259,293,310,370,448,468.5,506.7,555.9,582.7,608.8,656.8"
1,173,10,2,"10, 1, 4, 5, 9,11,13,16,17,18","2, 3, 6, 7, 8,12,14,15,19,20",1500,1500,80.04,80.518,1419.96,1419.482,3000,2839.442,1419.721,10,10,"0,85,106,148,160,180.5,218.7,267.9,294.7,320.8,400.2","0,53,91,108,168,192,215,263,312.2,344.59,402.59"
1,174,10,3,"10, 1, 2, 6, 9,11,13,16,17,18","3, 4, 5, 7, 8,12,14,15,19,20",1500,1500,96.24,82.918,1403.76,1417.082,3000,2820.842,1410.421,10,10,"0,85,182,211,241,261.5,299.7,348.9,375.7,401.8,481.2","0,67,109,150,210,234,257,305,354.2,386.59,414.59"
1,175,10,4,"10, 1, 2, 3, 6, 7, 8,12,14,15,19,20","4, 5, 9,11,13,16,17,18",1800,1200,110.558,50.36,1689.442,1149.64,3000,2839.082,1419.541,12,8,"0,85,182,235,273,290,350,374,397,445,494.2,526.59,552.79","0,42,54,74.5,112.7,161.9,188.7,214.8,251.8"
1,176,10,5,"10,12,14,15,19,20","5, 1, 2, 3, 4, 6, 7, 8, 9,11,13,16,17,18",900,2100,48.758,133.16,851.242,1966.84,3000,2818.082,1409.041,6,14,"0,65,88,136,185.2,217.59,243.79","0,49,146,199,266,338,355,415,493,513.5,551.7,600.9,627.7,653.8,665.8"
1,177,10,6,"10,12,14,15,19,20","6, 1, 2, 3, 4, 5, 7, 8, 9,11,13,16,17,18",900,2100,48.758,142.96,851.242,1957.04,3000,2808.282,1404.141,6,14,"0,65,88,136,185.2,217.59,243.79","0,70,167,220,287,329,370,430,508,528.5,566.7,615.9,642.7,668.8,714.8"
1,178,10,7,"10,12,14,15,19,20","7, 1, 2, 3, 4, 5, 6, 8, 9,11,13,16,17,18",900,2100,48.758,144.16,851.242,1955.84,3000,2807.082,1403.541,6,14,"0,65,88,136,185.2,217.59,243.79","0,63,160,213,280,322,356,430,508,528.5,566.7,615.9,642.7,668.8,720.8"
1,179,10,8,"10,12,14,15,19,20","8, 1, 2, 3, 4, 5, 6, 7, 9,11,13,16,17,18",900,2100,48.758,123.56,851.242,1976.44,3000,2827.682,1413.841,6,14,"0,65,88,136,185.2,217.59,243.79","0,33,130,183,250,292,326,343,385,405.5,443.7,492.9,519.7,545.8,617.8"
